,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
412,796,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
413,797,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
414,798,154,OffSeason,[2-3],Nonref,[0-160],[1-1],True
415,799,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
416,800,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
417,801,154,OffSeason,[2-3],Nonref,[0-160],[1-1],True
418,802,138,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
419,803,62,OffSeason,[4-7],Standard,[160-260],[2-2],True
420,804,106,LowSeason,[4-7],Nonref,[360-500],[5-inf],True
421,805,155,OffSeason,[0-1],Nonref,[160-260],[1-1],False
422,806,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
423,807,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
424,808,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
425,809,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
426,811,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
427,813,156,HighSeason,[4-7],Standard,[500-900],[3-4],True
428,814,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
429,815,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
430,816,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
431,817,157,LowSeason,[4-7],Nonref,[260-360],[3-4],True
432,818,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
433,819,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
434,820,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
435,821,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
436,822,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
437,823,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
438,824,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
439,706,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
440,825,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
441,826,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
442,827,87,HighSeason,[2-3],Nonref,[500-900],[5-inf],True
443,828,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
444,829,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
445,830,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
446,832,69,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
447,833,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
448,834,158,LowSeason,[2-3],Nonref,[260-360],[2-2],True
449,835,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
450,836,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
451,837,159,OffSeason,[2-3],Nonref,[360-500],[5-inf],True
452,838,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
453,839,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
454,840,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
455,841,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
456,706,161,OffSeason,[0-1],Standard,[0-160],[1-1],False
457,842,162,OffSeason,[4-7],Nonref,[160-260],[3-4],False
458,843,163,LowSeason,[2-3],Standard,[500-900],[5-inf],True
459,844,32,OffSeason,[2-3],Standard,[0-160],[5-inf],True
460,129,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
461,845,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
462,845,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
463,846,104,LowSeason,[4-7],Standard,[500-900],[5-inf],True
464,847,164,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
465,848,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
466,849,69,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
467,850,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
468,851,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
469,852,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
470,853,34,OffSeason,[2-3],Standard,[360-500],[5-inf],True
471,854,165,MayLongWeekend,[2-3],Standard,[160-260],[5-inf],True
472,855,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
473,856,88,LowSeason,[4-7],Standard,[360-500],[3-4],True
474,857,42,OffSeason,[4-7],Standard,[160-260],[3-4],True
475,858,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
476,859,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
477,860,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
478,861,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
479,862,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
480,863,166,LowSeason,[4-7],Nonref,[160-260],[2-2],True
481,863,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
482,864,168,Easter,[4-7],Nonref,[260-360],[3-4],True
483,865,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
484,867,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
485,868,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
486,871,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
487,872,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
488,873,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
489,874,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
490,876,169,OffSeason,[2-3],Nonref,[160-260],[2-2],False
491,878,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
492,879,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
493,880,35,OffSeason,[2-3],Standard,[160-260],[2-2],True
494,881,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
495,882,35,OffSeason,[2-3],Standard,[160-260],[2-2],True
496,883,170,OffSeason,[4-7],Nonref,[0-160],[1-1],True
497,884,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
498,885,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
499,886,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
500,888,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
501,889,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
502,890,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
503,891,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
504,892,171,Easter,[4-7],Nonref,[260-360],[5-inf],True
505,893,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
506,894,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
507,895,137,OffSeason,[2-3],Nonref,[0-160],[5-inf],True
508,896,172,OffSeason,[0-1],Nonref,[160-260],[3-4],False
509,897,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
510,898,69,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
511,899,37,OffSeason,[2-3],Standard,[160-260],[3-4],False
512,900,173,LowSeason,[8-inf],Standard,[160-260],[2-2],True
513,901,174,OffSeason,[4-7],Standard,[160-260],[5-inf],True
514,902,175,OffSeason,[2-3],Nonref,[0-160],[1-1],False
515,706,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
516,904,176,MayLongWeekend,[2-3],Standard,[260-360],[3-4],True
517,905,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
518,906,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
519,907,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
520,908,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
521,909,177,LowSeason,[2-3],Nonref,[260-360],[2-2],False
522,910,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
523,912,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
524,913,178,Easter,[2-3],Nonref,[160-260],[3-4],True
525,913,178,Easter,[2-3],Nonref,[160-260],[3-4],True
526,915,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
527,916,169,OffSeason,[2-3],Nonref,[160-260],[2-2],False
528,917,75,OffSeason,[4-7],Nonref,[160-260],[2-2],True
529,918,32,OffSeason,[2-3],Standard,[0-160],[5-inf],True
530,919,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
531,920,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
532,922,53,Easter,[2-3],Nonref,[0-160],[3-4],True
533,923,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
534,924,180,LowSeason,[2-3],Standard,[260-360],[2-2],True
535,706,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
536,926,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
537,927,151,OffSeason,[2-3],Nonref,[160-260],[2-2],True
538,930,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
539,931,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
540,932,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
541,933,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
542,935,182,LowSeason,[2-3],Standard,[260-360],[3-4],True
543,936,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
544,937,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
545,938,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
546,939,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
547,940,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
548,941,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
549,942,183,OffSeason,[2-3],Standard,[260-360],[2-2],False
550,942,184,OffSeason,[2-3],Standard,[360-500],[3-4],False
551,943,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
552,944,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
553,945,185,MayLongWeekend,[2-3],Standard,[260-360],[3-4],False
554,946,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
555,947,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
556,948,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
557,949,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
558,950,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
559,951,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
560,952,18,MayLongWeekend,[4-7],Standard,[260-360],[3-4],True
561,953,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
562,954,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
563,955,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
564,956,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
565,957,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
566,958,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
567,959,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
568,960,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
569,115,41,OffSeason,[4-7],Standard,[0-160],[1-1],False
570,961,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
571,962,117,OffSeason,[2-3],Standard,[260-360],[3-4],True
572,963,186,Easter,[2-3],Nonref,[0-160],[3-4],False
573,949,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
574,964,37,OffSeason,[2-3],Standard,[160-260],[3-4],False
575,965,151,OffSeason,[2-3],Nonref,[160-260],[2-2],True
576,966,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
577,967,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
578,968,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
579,969,187,OffSeason,[8-inf],Nonref,[0-160],[5-inf],True
580,970,188,OffSeason,[2-3],Standard,[160-260],[2-2],False
581,929,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
582,971,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
583,972,157,LowSeason,[4-7],Nonref,[260-360],[3-4],True
584,973,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
585,974,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
586,975,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
587,976,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
588,977,153,OffSeason,[4-7],Standard,[0-160],[5-inf],True
589,978,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
590,979,117,OffSeason,[2-3],Standard,[260-360],[3-4],True
591,980,189,Easter,[2-3],Nonref,[260-360],[3-4],True
592,981,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
593,982,190,OffSeason,[4-7],Standard,[260-360],[5-inf],True
594,983,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
595,984,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
596,985,163,LowSeason,[2-3],Standard,[500-900],[5-inf],True
597,986,72,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
598,987,123,OffSeason,[4-7],Nonref,[0-160],[3-4],False
599,988,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
600,989,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
601,990,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
602,992,191,OffSeason,[4-7],Standard,[160-260],[5-inf],False
603,992,191,OffSeason,[4-7],Standard,[160-260],[5-inf],False
604,993,192,MayLongWeekend,[2-3],Nonref,[360-500],[5-inf],True
605,994,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
606,995,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
607,997,193,HighSeason,[4-7],Nonref,[360-500],[3-4],True
608,998,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
609,999,194,OffSeason,[4-7],Nonref,[0-160],[1-1],False
610,1000,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
611,1001,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
612,1002,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
613,1003,195,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],True
614,1004,123,OffSeason,[4-7],Nonref,[0-160],[3-4],False
615,1005,182,LowSeason,[2-3],Standard,[260-360],[3-4],True
616,1006,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
617,1007,32,OffSeason,[2-3],Standard,[0-160],[5-inf],True
618,1008,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
619,1008,39,OffSeason,[2-3],Standard,[260-360],[5-inf],True
620,1009,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
621,1008,39,OffSeason,[2-3],Standard,[260-360],[5-inf],True
622,1012,196,LowSeason,[4-7],Nonref,[500-900],[5-inf],True
623,1013,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
624,1014,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
625,1015,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
626,1016,14,OffSeason,[4-7],Standard,[260-360],[3-4],True
627,1017,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
628,1018,41,OffSeason,[4-7],Standard,[0-160],[1-1],False
629,1019,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
630,1020,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
631,1021,114,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
632,1022,183,OffSeason,[2-3],Standard,[260-360],[2-2],False
633,1023,197,OffSeason,[4-7],Nonref,[160-260],[3-4],True
634,1024,54,LowSeason,[4-7],Standard,[260-360],[3-4],True
635,1026,198,OffSeason,[4-7],Nonref,[160-260],[5-inf],False
636,949,41,OffSeason,[4-7],Standard,[0-160],[1-1],False
637,1028,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
638,1029,199,OffSeason,[2-3],Nonref,[160-260],[3-4],False
639,1030,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
640,1031,18,MayLongWeekend,[4-7],Standard,[260-360],[3-4],True
641,1032,112,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
642,1033,178,Easter,[2-3],Nonref,[160-260],[3-4],True
643,1035,123,OffSeason,[4-7],Nonref,[0-160],[3-4],False
644,1036,200,OffSeason,[2-3],Nonref,[0-160],[5-inf],False
645,1038,37,OffSeason,[2-3],Standard,[160-260],[3-4],False
646,1039,62,OffSeason,[4-7],Standard,[160-260],[2-2],True
647,1040,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
648,1041,201,Easter,[2-3],Standard,[260-360],[3-4],True
649,1042,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
650,1043,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
651,1045,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
652,1046,188,OffSeason,[2-3],Standard,[160-260],[2-2],False
653,1013,41,OffSeason,[4-7],Standard,[0-160],[1-1],False
654,1047,137,OffSeason,[2-3],Nonref,[0-160],[5-inf],True
655,1048,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
656,1049,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
657,1004,203,OffSeason,[0-1],Standard,[0-160],[3-4],True
658,1051,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
659,1052,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
660,1053,204,LowSeason,[2-3],Standard,[500-900],[5-inf],False
661,1054,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
662,1056,205,Easter,[4-7],Nonref,[0-160],[2-2],True
663,1057,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
664,1058,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
665,1004,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
666,1059,35,OffSeason,[2-3],Standard,[160-260],[2-2],True
667,1060,186,Easter,[2-3],Nonref,[0-160],[3-4],False
668,1061,69,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
669,1062,39,OffSeason,[2-3],Standard,[260-360],[5-inf],True
670,1063,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
671,1064,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
672,1066,207,HighSeason,[4-7],Standard,[500-900],[5-inf],False
673,1067,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
674,1068,163,LowSeason,[2-3],Standard,[500-900],[5-inf],True
675,1069,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
676,1070,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
677,1071,77,Easter,[2-3],Standard,[160-260],[3-4],True
678,949,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
679,706,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
680,1072,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
681,1073,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
682,1074,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
683,1075,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
684,1076,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
685,1077,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
686,1078,208,MayLongWeekend,[2-3],Standard,[500-900],[5-inf],False
687,1079,62,OffSeason,[4-7],Standard,[160-260],[2-2],True
688,1080,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
689,1081,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
690,1004,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
691,1082,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
692,1083,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
693,1084,79,Easter,[2-3],Standard,[160-260],[2-2],True
694,269,175,OffSeason,[2-3],Nonref,[0-160],[1-1],False
695,1085,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
696,1086,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
697,1013,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
698,1087,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
699,1088,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
700,1089,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
701,1090,209,LowSeason,[4-7],Standard,[360-500],[5-inf],True
702,1091,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
703,1092,210,MayLongWeekend,[2-3],Standard,[360-500],[3-4],True
704,1092,210,MayLongWeekend,[2-3],Standard,[360-500],[3-4],True
705,1093,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
706,1094,62,OffSeason,[4-7],Standard,[160-260],[2-2],True
707,1095,211,MayLongWeekend,[4-7],Nonref,[260-360],[5-inf],True
708,1096,212,OffSeason,[0-1],Standard,[0-160],[2-2],True
709,1097,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
710,1098,213,Easter,[4-7],Standard,[0-160],[2-2],True
711,1099,214,Easter,[2-3],Standard,[500-900],[5-inf],True
712,1100,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
713,1101,190,OffSeason,[4-7],Standard,[260-360],[5-inf],True
714,1102,215,MayLongWeekend,[2-3],Nonref,[360-500],[3-4],False
715,1103,53,Easter,[2-3],Nonref,[0-160],[3-4],True
716,1104,157,LowSeason,[4-7],Nonref,[260-360],[3-4],True
717,1105,216,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
718,1106,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
719,1107,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
720,1108,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
721,1109,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
722,1110,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
723,1112,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
724,1112,151,OffSeason,[2-3],Nonref,[160-260],[2-2],True
725,1113,151,OffSeason,[2-3],Nonref,[160-260],[2-2],True
726,1114,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
727,1115,110,OffSeason,[8-inf],Standard,[0-160],[1-1],True
728,1013,40,OffSeason,[2-3],Standard,[0-160],[1-1],False
729,1116,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
730,1117,205,Easter,[4-7],Nonref,[0-160],[2-2],True
731,1118,217,Easter,[2-3],Standard,[0-160],[2-2],True
732,1119,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
733,1120,84,OffSeason,[4-7],Standard,[360-500],[3-4],True
734,1121,57,HighSeason,[2-3],Standard,[260-360],[3-4],False
735,1122,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
736,904,82,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],True
737,1123,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
738,1124,69,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
739,1125,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
740,1126,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
741,1128,191,OffSeason,[4-7],Standard,[160-260],[5-inf],False
742,1129,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
743,1130,186,Easter,[2-3],Nonref,[0-160],[3-4],False
744,1131,218,Easter,[2-3],Standard,[0-160],[2-2],False
745,1132,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
746,1133,219,OffSeason,[2-3],Nonref,[160-260],[1-1],True
747,1134,83,HighSeason,[2-3],Nonref,[360-500],[3-4],True
748,1135,200,OffSeason,[2-3],Nonref,[0-160],[5-inf],False
749,1137,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
750,1138,18,MayLongWeekend,[4-7],Standard,[260-360],[3-4],True
751,1139,75,OffSeason,[4-7],Nonref,[160-260],[2-2],True
752,1140,220,OffSeason,[8-inf],Nonref,[0-160],[1-1],True
753,1141,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
754,1142,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
755,1143,14,OffSeason,[4-7],Standard,[260-360],[3-4],True
756,1144,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
757,1145,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
758,1146,54,LowSeason,[4-7],Standard,[260-360],[3-4],True
759,1147,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
760,1148,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
761,1149,221,Easter,[4-7],Nonref,[160-260],[3-4],True
762,1150,140,OffSeason,[2-3],Standard,[360-500],[3-4],True
763,1150,140,OffSeason,[2-3],Standard,[360-500],[3-4],True
764,1151,140,OffSeason,[2-3],Standard,[360-500],[3-4],True
765,1151,222,OffSeason,[2-3],Standard,[360-500],[2-2],True
766,1152,223,Easter,[4-7],Nonref,[0-160],[3-4],True
767,1153,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
768,1154,224,Easter,[2-3],Nonref,[0-160],[2-2],False
769,1155,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
770,1157,18,MayLongWeekend,[4-7],Standard,[260-360],[3-4],True
771,1158,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
772,1159,194,OffSeason,[4-7],Nonref,[0-160],[1-1],False
773,1160,225,Easter,[0-1],Standard,[0-160],[1-1],False
774,1161,226,Easter,[2-3],Standard,[0-160],[3-4],False
775,1162,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
776,1163,53,Easter,[2-3],Nonref,[0-160],[3-4],True
777,1164,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
778,1165,227,LowSeason,[4-7],Standard,[160-260],[1-1],True
779,1166,228,LowSeason,[2-3],Nonref,[360-500],[5-inf],False
780,800,222,OffSeason,[2-3],Standard,[360-500],[2-2],True
781,1167,42,OffSeason,[4-7],Standard,[160-260],[3-4],True
782,1168,123,OffSeason,[4-7],Nonref,[0-160],[3-4],False
783,1169,42,OffSeason,[4-7],Standard,[160-260],[3-4],True
784,1170,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
785,1171,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
786,1172,76,OffSeason,[2-3],Standard,[160-260],[5-inf],False
787,706,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
788,1173,91,HighSeason,[4-7],Standard,[260-360],[2-2],True
789,1174,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
790,1175,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
791,1176,121,LowSeason,[4-7],Nonref,[260-360],[2-2],True
792,1177,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
793,1178,26,Easter,[2-3],Standard,[0-160],[3-4],True
794,1161,229,Easter,[0-1],Standard,[160-260],[1-1],True
795,1179,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
796,129,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
797,129,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
798,1180,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
799,1151,222,OffSeason,[2-3],Standard,[360-500],[2-2],True
800,1181,154,OffSeason,[2-3],Nonref,[0-160],[1-1],True
